symbol,entry_date,exit_date,entry_price,exit_price,type,pnl,reason,equity_after
GAZP,2020-11-26 20:00:00,2020-11-27 07:00:00,185.3775614166099,183.31829486537495,LONG,-0.011108499515791076,SL,1406.9541582149714
NVTK,2020-11-27 10:00:00,2020-11-27 16:00:00,1236.9275209789039,1247.0,LONG,0.00814314408100869,SL,1402.2842648593987
CHMF,2020-11-27 11:00:00,2020-11-27 15:00:00,1149.2004010880646,1135.7521297330609,LONG,-0.011702285643366365,SL,1403.9091145093962
CHMF,2020-11-27 17:00:00,2020-11-30 11:00:00,1145.5691667555673,1131.5955723007587,LONG,-0.012197949159529134,SL,1399.6168098585472
NVTK,2020-11-27 18:00:00,2020-11-30 08:00:00,1243.1775961829162,1225.9820200493048,LONG,-0.01383195465105643,SL,1401.5184770263038
GMKN,2020-11-27 18:00:00,2020-11-30 15:00:00,217.0050676836109,214.735671892454,LONG,-0.010457800895533076,SL,1397.8829797714213
CNYRUB_TOM,2020-11-30 07:00:00,2020-12-01 07:00:00,11.5849,11.645662371877426,SHORT,-0.0052449630016165065,SL,1395.8705389701872
NLMK,2020-11-30 07:00:00,2020-11-30 09:00:00,198.10951836542284,194.93199855647805,SHORT,0.01603920818728003,TRAIL,1398.3634754806426
MGNT,2020-11-30 09:00:00,2020-11-30 16:00:00,5015.191107636825,4963.371908306954,SHORT,0.010332447601241832,TRAIL,1396.4183340282066
SNGS,2020-11-30 10:00:00,2020-11-30 16:00:00,35.71235761573974,35.247446672412465,LONG,-0.013018209224091448,SL,1396.4183340282066
NLMK,2020-11-30 11:00:00,2020-12-01 10:00:00,193.2419542775628,196.41625564059527,LONG,0.016426564173911563,TRAIL,1395.8286806088706
CHMF,2020-11-30 14:00:00,2020-12-01 10:00:00,1129.804565665731,1142.4150929716454,LONG,0.011161689100170897,TRAIL,1395.8286806088706
GAZP,2020-11-30 16:00:00,2020-12-01 14:00:00,182.29100722038626,187.21686766461266,LONG,0.027021960761186275,TRAIL,1398.1223327461867
GMKN,2020-11-30 17:00:00,2020-12-01 08:00:00,213.983411879746,216.00127459743828,LONG,0.009429995998130342,TRAIL,1394.8869889261935
LKOH,2020-12-01 07:00:00,2020-12-02 17:00:00,5066.72660353001,5180.745441392829,LONG,0.02250345179141532,TRAIL,1403.011350878116
KZTRUB_TOM,2020-12-01 10:00:00,2020-12-07 10:00:00,18.5775,17.75,SHORT,0.04454313013053428,SL,1409.6732274164574
CNYRUB_TOM,2020-12-01 11:00:00,2020-12-02 08:00:00,11.584133343333832,11.535,SHORT,0.004241434544786729,TRAIL,1401.2869631285953
MGNT,2020-12-01 13:00:00,2020-12-01 16:00:00,5050.32645641098,5006.776132895493,SHORT,0.008623268988919287,TRAIL,1400.7934554657613
MOEX,2020-12-01 17:00:00,2020-12-02 08:00:00,154.7265002177901,155.12,LONG,0.002543195778719431,TRAIL,1401.2869631285953
CHMF,2020-12-01 17:00:00,2020-12-02 09:00:00,1143.6016812007683,1157.084974095759,SHORT,-0.011790200308933924,SL,1402.0111993454238
NLMK,2020-12-02 07:00:00,2020-12-02 09:00:00,196.70323139011688,200.121333692847,SHORT,-0.017376950437337137,SL,1402.0111993454238
SNGSP,2020-12-02 07:00:00,2020-12-02 09:00:00,39.860481048989485,40.19298970918902,LONG,0.008341812528325374,TRAIL,1402.0111993454238
MOEX,2020-12-02 10:00:00,2020-12-02 13:00:00,155.9113045229088,157.29,LONG,0.008842819199736772,TRAIL,1400.3302771976678
GLDRUB_TOM,2020-12-02 11:00:00,2020-12-02 14:00:00,4447.0,4422.0,SHORT,0.005621767483696874,TRAIL,1401.0734903165326
GAZP,2020-12-02 13:00:00,2020-12-02 16:00:00,184.78528593969585,186.7178160245381,LONG,0.0104582465806987,SL,1402.0767439312574
SNGSP,2020-12-02 13:00:00,2020-12-03 08:00:00,40.176782479510216,40.42,LONG,0.006053683383278007,SL,1404.7917610504828
MGNT,2020-12-02 18:00:00,2020-12-03 08:00:00,4999.470269747745,5041.6555334745235,LONG,0.008437946712483789,TRAIL,1404.7917610504828
SNGS,2020-12-03 07:00:00,2020-12-03 09:00:00,35.78565919626795,35.364131462094825,SHORT,0.011779236253864673,TRAIL,1406.6739241474288
LKOH,2020-12-03 07:00:00,2020-12-03 10:00:00,5175.997994559677,5096.0,SHORT,0.015455569079385317,TRAIL,1407.4878066837955
MOEX,2020-12-03 09:00:00,2020-12-03 13:00:00,160.3426830786544,157.6968057326374,LONG,-0.01650139124040421,SL,1409.1537933902166
SBER,2020-12-03 10:00:00,2020-12-03 13:00:00,261.57530599409904,264.05,LONG,0.009460732527851077,SL,1409.1537933902166
CHMF,2020-12-03 10:00:00,2020-12-04 07:00:00,1141.6067482265803,1153.0156345863984,LONG,0.009993709635600121,TRAIL,1408.269403001636
GAZP,2020-12-03 11:00:00,2020-12-04 08:00:00,185.7855882558192,188.14,LONG,0.012672736170142892,TRAIL,1409.1848828685302
GLDRUB_TOM,2020-12-03 16:00:00,2020-12-04 11:00:00,4377.5,4392.15,LONG,0.0033466590519702195,SL,1410.364901640409
SNGSP,2020-12-03 18:00:00,2020-12-04 12:00:00,39.87553561301072,39.37998082219483,LONG,-0.012427539422296725,SL,1410.8586133220792
MOEX,2020-12-04 08:00:00,2020-12-08 09:00:00,157.57812711122546,158.7,LONG,0.007119470889399938,TRAIL,1416.961154302072
TRYRUB_TOM,2020-12-04 08:00:00,2020-12-04 12:00:00,9.51,9.612400000000001,LONG,0.010767613038906537,TRAIL,1410.8586133220792
GMKN,2020-12-04 09:00:00,2020-12-04 10:00:00,232.2773732421298,232.56,LONG,0.001216764052069658,SMART_CUT,1410.311354030126
TATN,2020-12-04 14:00:00,2020-12-07 16:00:00,507.4330659412902,501.1114280582185,SHORT,0.012458072418566205,TRAIL,1407.5511771213662
SNGSP,2020-12-04 14:00:00,2020-12-08 13:00:00,39.277672465865116,38.73396305756712,LONG,-0.01384270946224013,SL,1415.6389919619073
SNGS,2020-12-04 17:00:00,2020-12-08 08:00:00,35.35826707091021,35.06,SHORT,0.008435568132115715,TRAIL,1416.2680617601948
TRYRUB_TOM,2020-12-07 07:00:00,2020-12-10 07:00:00,9.448683801336166,9.4899,LONG,0.004362110060028222,SMART_CUT,1423.4882235403413
LKOH,2020-12-07 07:00:00,2020-12-07 15:00:00,5099.83517165363,5038.197261276529,LONG,-0.012086255398939557,SL,1409.4341143444624
PLZL,2020-12-07 09:00:00,2020-12-07 16:00:00,1410.540114983919,1470.354107228875,LONG,0.04240502741436589,TRAIL,1407.5511771213662
NLMK,2020-12-07 13:00:00,2020-12-08 07:00:00,196.47387111756927,199.39816970648283,SHORT,-0.014883905795105285,SL,1417.366923078051
GLDRUB_TOM,2020-12-07 14:00:00,2020-12-07 20:00:00,4350.020018225429,4394.5,LONG,0.010225236111146924,TRAIL,1415.013470331198
NVTK,2020-12-07 15:00:00,2020-12-07 17:00:00,1202.2047662097634,1219.8,LONG,0.0146358043860612,SL,1413.8267478606722
LKOH,2020-12-07 18:00:00,2020-12-08 13:00:00,5072.6115762841055,4998.803680761526,LONG,-0.014550275417824617,SL,1415.6389919619073
MGNT,2020-12-08 08:00:00,2020-12-09 08:00:00,5016.027532690657,5171.5,LONG,0.03099513834325906,TRAIL,1411.6318527252035
GAZP,2020-12-08 10:00:00,2020-12-08 12:00:00,189.97443296975936,188.03073750048148,LONG,-0.010231352918880861,SL,1417.1397044946061
MOEX,2020-12-08 11:00:00,2020-12-09 08:00:00,158.42567231585764,161.13,LONG,0.017070009201227584,TRAIL,1411.6318527252035
SNGS,2020-12-08 13:00:00,2020-12-10 13:00:00,34.82459356943498,34.995,LONG,0.004893278373091467,SL,1425.6743966263555
GMKN,2020-12-08 14:00:00,2020-12-09 08:00:00,227.16798288797736,230.28,LONG,0.013699188910601285,TRAIL,1411.6318527252035
GAZP,2020-12-08 14:00:00,2020-12-09 09:00:00,188.92371920947016,191.00314497110477,LONG,0.011006695031919396,TRAIL,1420.4806769525653
SBER,2020-12-08 15:00:00,2020-12-09 08:00:00,274.1089600267587,277.32,LONG,0.01171446556481702,TRAIL,1411.6318527252035
LKOH,2020-12-08 16:00:00,2020-12-09 09:00:00,4994.908302442831,5061.197779359912,LONG,0.01327141018477975,TRAIL,1420.4806769525653
NLMK,2020-12-09 09:00:00,2020-12-09 16:00:00,200.17430762973913,197.8,SHORT,0.011861200659831228,TRAIL,1424.010773734746
MGNT,2020-12-09 13:00:00,2020-12-09 16:00:00,5322.163825626209,5417.422414390818,SHORT,-0.017898469849037573,SL,1424.010773734746
MOEX,2020-12-09 18:00:00,2020-12-10 08:00:00,162.50352100778846,164.63797436278432,LONG,0.013134812967489827,TRAIL,1423.7778129270787
SBER,2020-12-09 20:00:00,2020-12-10 09:00:00,276.06092817394864,278.58,LONG,0.009125057438277009,TRAIL,1424.7926013242197
TATN,2020-12-10 17:00:00,2020-12-14 08:00:00,504.605946050451,514.7972141866647,SHORT,-0.020196488400465295,SL,1423.5344666017118
SNGS,2020-12-10 20:00:00,2020-12-11 08:00:00,35.46503701641841,35.97022273073072,SHORT,-0.014244612632955598,SL,1425.9478665617855
MOEX,2020-12-10 20:00:00,2020-12-11 08:00:00,164.61673852827823,167.7665445017968,LONG,0.019134177980190556,TRAIL,1425.9478665617855
NLMK,2020-12-11 07:00:00,2020-12-11 08:00:00,201.1501330248712,205.1,SHORT,-0.019636412443438046,SL,1425.9478665617855
ROSN,2020-12-11 07:00:00,2020-12-11 12:00:00,452.3935525894682,447.9,SHORT,0.009932839590103432,SL,1423.133512088922
SBER,2020-12-11 08:00:00,2020-12-11 09:00:00,283.1842598360817,280.0603384692423,LONG,-0.011031408908982607,SL,1424.4937227397968
MGNT,2020-12-11 09:00:00,2020-12-14 08:00:00,5350.472024508028,5504.146055216348,LONG,0.028721583816233538,TRAIL,1423.5344666017118
NVTK,2020-12-11 16:00:00,2020-12-14 08:00:00,1223.5840435934479,1243.4990792483864,LONG,0.016275985094126914,TRAIL,1423.5344666017118
SNGSP,2020-12-11 16:00:00,2020-12-14 13:00:00,39.95487583115511,40.145,SHORT,-0.004758472273780552,SMART_CUT,1425.8229705758797
T,2020-12-14 06:00:00,2020-12-15 09:00:00,2297.8,2380.7310066891896,SHORT,-0.036091481716942035,SL,1428.9108773689386
CNYRUB_TOM,2020-12-14 08:00:00,2020-12-14 19:00:00,11.18,11.3039,LONG,0.011082289803220107,TRAIL,1427.5673274667893
ROSN,2020-12-14 11:00:00,2020-12-14 16:00:00,455.99045422422245,441.3,SHORT,0.03221658279933806,TRAIL,1425.272852108203
HKDRUB_TOM,2020-12-14 11:00:00,2020-12-14 12:00:00,9.7749,9.3001,SHORT,0.04857338694001986,SMART_CUT,1424.8141384068447
PLZL,2020-12-15 06:00:00,2020-12-15 12:00:00,1453.0,1482.1379212691747,SHORT,-0.020053627852150542,SL,1430.2809668481573
SNGSP,2020-12-15 07:00:00,2020-12-18 12:00:00,40.06751128060182,40.22,LONG,0.003805794633219553,SL,1425.6758904809662
MOEX,2020-12-15 07:00:00,2020-12-15 16:00:00,162.54,164.5,LONG,0.01205857019810513,SL,1425.2542241372041
ALRS,2020-12-15 07:00:00,2020-12-15 09:00:00,89.97588054474095,92.57,LONG,0.028831276110369477,TRAIL,1428.9108773689386
SBER,2020-12-15 07:00:00,2020-12-15 10:00:00,278.2549296451389,282.65,LONG,0.015795121259724595,SL,1429.2642141700396
ROSN,2020-12-15 09:00:00,2020-12-16 07:00:00,444.3055065381314,450.5592984689449,LONG,0.014075431969188985,TRAIL,1427.243797962774
SNGS,2020-12-15 10:00:00,2020-12-15 12:00:00,35.38913006804833,34.86993573774122,LONG,-0.014671011389903359,SL,1430.2809668481573
GLDRUB_TOM,2020-12-15 12:00:00,2020-12-17 08:00:00,4371.7,4406.057881804235,SHORT,-0.007859158177421862,SL,1424.3474492085832
GMKN,2020-12-15 12:00:00,2020-12-15 13:00:00,237.7542598360817,234.6303384692423,LONG,-0.013139286627264499,SL,1426.8429526333425
TATN,2020-12-15 14:00:00,2020-12-21 06:00:00,513.2034743853063,501.0,LONG,-0.02377901747435193,SL,1426.0393045111418
GMKN,2020-12-15 15:00:00,2020-12-15 20:00:00,234.59384337831506,237.16452987504218,LONG,0.01095803052504465,TRAIL,1426.2076612963176
LKOH,2020-12-15 17:00:00,2020-12-16 14:00:00,5260.482435952194,5150.865015792919,LONG,-0.02083790251063411,SL,1426.270324025517
MGNT,2020-12-16 07:00:00,2020-12-16 12:00:00,5483.0,5408.579227527649,LONG,-0.01357300245711308,SL,1427.6815662030006
CHMF,2020-12-16 10:00:00,2020-12-17 10:00:00,1277.3111634842871,1252.27076239359,LONG,-0.019603994552424574,SL,1424.456386976805
ROSN,2020-12-16 17:00:00,2020-12-21 07:00:00,443.6825512249585,434.9796985381918,LONG,-0.019615043825228332,SL,1424.4771797671715
MGNT,2020-12-17 07:00:00,2020-12-18 11:00:00,5425.1321484923965,5480.423501284699,LONG,0.010191706170266822,SL,1424.64633602796
PLZL,2020-12-17 07:00:00,2020-12-17 09:00:00,1480.6714997244408,1504.8,LONG,0.016295647130406446,TRAIL,1422.7301814697084
CNYRUB_TOM,2020-12-17 11:00:00,2020-12-18 08:00:00,11.19376109999203,11.2415,LONG,0.004264777457864907,TRAIL,1422.5613922266873
GAZP,2020-12-17 13:00:00,2020-12-18 08:00:00,214.84300812043116,210.3635114657144,SHORT,0.02085009279057277,TRAIL,1422.5613922266873
SNGS,2020-12-17 20:00:00,2020-12-21 09:00:00,34.98027532690657,34.48034284359231,LONG,-0.014291839576508892,SL,1423.3666814699131
CHMF,2020-12-18 07:00:00,2020-12-18 17:00:00,1242.8734817412578,1259.8,LONG,0.01361885864281873,TRAIL,1424.882700011311
ALRS,2020-12-18 07:00:00,2020-12-18 15:00:00,95.89,94.25624515960698,LONG,-0.01703780206896469,SL,1426.2136364469065
ALRS,2020-12-18 20:00:00,2020-12-21 12:00:00,94.33348591258282,92.7102375341859,LONG,-0.017207552150687602,SL,1421.8708950988366
NVTK,2020-12-21 07:00:00,2020-12-21 14:00:00,1228.190768396522,1201.5687308272031,SHORT,0.021675816375069698,TRAIL,1420.569442867893
TRYRUB_TOM,2020-12-21 08:00:00,2020-12-28 11:00:00,9.7699,9.984757147820176,SHORT,-0.02199174483056899,SL,1419.9731624166118
GLDRUB_TOM,2020-12-21 11:00:00,2020-12-23 13:00:00,4541.66,4514.0,SHORT,0.006090284169224437,TRAIL,1427.1925217616674
ALRS,2020-12-21 14:00:00,2020-12-21 16:00:00,93.08711989083923,94.33,LONG,0.013351794648048596,TRAIL,1421.8506545811304
SNGSP,2020-12-22 10:00:00,2020-12-22 13:00:00,40.91834419613508,41.18491875778707,LONG,0.006514793471950041,TRAIL,1422.8298873370854
TATN,2020-12-22 10:00:00,2020-12-23 07:00:00,504.67466158194543,501.5,SHORT,0.006290511142354926,SMART_CUT,1423.5883326124508
SNGSP,2020-12-22 15:00:00,2020-12-23 10:00:00,41.229072997226694,41.67727929215154,LONG,0.01087112230136713,TRAIL,1424.1790754955682
MGNT,2020-12-23 06:00:00,2020-12-23 08:00:00,5332.0,5346.5,LONG,0.002719429857464366,SL,1423.900515351143
NVTK,2020-12-23 06:00:00,2020-12-23 12:00:00,1222.6,1207.2,SHORT,0.01259610665794198,SMART_CUT,1426.1158106469431
ROSN,2020-12-23 07:00:00,2020-12-28 08:00:00,431.1721589929201,439.11329318496985,SHORT,-0.018417548597288082,SL,1425.0318542794716
T,2020-12-23 10:00:00,2020-12-23 15:00:00,2388.498746599798,2355.0,SHORT,0.014025021636492704,TRAIL,1427.811131502097
TATN,2020-12-23 15:00:00,2020-12-24 08:00:00,501.77521307803437,503.6,LONG,0.0036366621435361115,TRAIL,1428.885253727055
CNYRUB_TOM,2020-12-24 08:00:00,2020-12-24 13:00:00,11.4682,11.389996901209054,LONG,-0.006819125825408124,SL,1428.9408902280823
T,2020-12-24 09:00:00,2020-12-25 08:00:00,2379.1111400607806,2338.4942769570457,SHORT,0.01707228486294979,TRAIL,1424.7773979496337
NVTK,2020-12-24 11:00:00,2020-12-25 09:00:00,1206.7380326950858,1217.6163567394021,LONG,0.00901465251743249,TRAIL,1426.0932553214457
MOEX,2020-12-24 13:00:00,2020-12-25 07:00:00,160.44088806514216,161.43,LONG,0.0061649617300562854,SL,1427.4760948660291
SNGSP,2020-12-24 14:00:00,2020-12-25 16:00:00,40.719856362339534,41.13158241548288,LONG,0.010111186284147587,TRAIL,1426.7425718764744
LKOH,2020-12-24 16:00:00,2020-12-28 06:00:00,5112.022326968574,5114.0,LONG,0.00038686705670138414,SMART_CUT,1428.513846360789
CNYRUB_TOM,2020-12-24 18:00:00,2020-12-25 07:00:00,11.345719855303429,11.0501,LONG,-0.02605562794371696,SL,1427.4760948660291
GMKN,2020-12-24 20:00:00,2020-12-25 16:00:00,232.42673351467744,233.36,LONG,0.004015314723956408,TRAIL,1426.7425718764744
TATN,2020-12-25 11:00:00,2020-12-28 08:00:00,503.898017983183,507.6,LONG,0.007346688982095872,TRAIL,1425.0318542794716
SBER,2020-12-25 13:00:00,2020-12-28 07:00:00,269.70773839271305,272.1925166547899,SHORT,-0.00921285491059535,SL,1428.4535127315773
MOEX,2020-12-25 18:00:00,2020-12-28 08:00:00,160.09327768369948,159.73,LONG,-0.0022691626341565124,SL,1425.0318542794716
NVTK,2020-12-25 19:00:00,2020-12-28 07:00:00,1223.4475918271141,1234.3392907630675,SHORT,-0.00890246464884334,SL,1428.4535127315773
NLMK,2020-12-28 07:00:00,2020-12-29 08:00:00,218.10572245186572,218.58,LONG,0.002174530511178887,SL,1418.037556393191
SNGS,2020-12-28 07:00:00,2020-12-28 08:00:00,35.057756525903535,35.305,SHORT,-0.007052461383653593,SL,1425.0318542794716
KZTRUB_TOM,2020-12-28 08:00:00,2021-01-28 10:00:00,17.62402846040708,18.11,LONG,0.02757437328728053,TRAIL,1381.5782206382082
LKOH,2020-12-28 08:00:00,2020-12-28 09:00:00,5122.134847414075,5141.2215867069835,SHORT,-0.0037263250307719895,SL,1421.9236765564926
SNGS,2020-12-28 12:00:00,2020-12-29 09:00:00,35.4448363079363,35.6943647803436,SHORT,-0.007039910418529087,SL,1418.5574835547243
PLZL,2020-12-28 12:00:00,2020-12-28 16:00:00,1513.0732811972255,1521.6,LONG,0.0056353640691002346,SL,1417.394301522921
MOEX,2020-12-28 12:00:00,2020-12-29 11:00:00,158.5806698090572,159.6106282718066,LONG,0.006494855041219949,TRAIL,1416.7912625350532
ALRS,2020-12-28 13:00:00,2020-12-29 08:00:00,97.33897890998665,98.2126521029864,LONG,0.008975573842906936,TRAIL,1418.037556393191
SBER,2020-12-28 14:00:00,2020-12-28 16:00:00,271.32891991795225,274.29,LONG,0.01091324906664273,TRAIL,1417.394301522921
TATN,2020-12-28 14:00:00,2020-12-29 15:00:00,507.50406430565016,510.93617522437506,SHORT,-0.00676272597623548,SL,1415.9358444617344
ROSN,2020-12-28 15:00:00,2020-12-29 08:00:00,435.6459356943499,432.21382477562497,LONG,-0.00787821172543402,SL,1418.037556393191
NVTK,2020-12-28 16:00:00,2020-12-29 07:00:00,1236.243427249448,1247.0650831054274,SHORT,-0.00875366098411293,SL,1419.782334044853
SNGSP,2020-12-29 09:00:00,2020-12-29 16:00:00,41.34547603538867,41.57683877947256,LONG,0.005595841825254574,TRAIL,1414.3153352298843
ALRS,2020-12-29 10:00:00,2020-12-30 08:00:00,97.54721397807927,99.09,LONG,0.01581578764789148,TRAIL,1416.005959328607
CHMF,2020-12-29 10:00:00,2020-12-29 12:00:00,1340.8112136202953,1314.089778610223,LONG,-0.01992930454237654,SL,1417.507537546323
ROSN,2020-12-29 11:00:00,2021-01-04 16:00:00,436.5444241137331,441.0,LONG,0.010206466146744522,TRAIL,1417.309507908393
SNGS,2020-12-29 11:00:00,2020-12-29 18:00:00,35.87488585835672,35.59,SHORT,0.007941094488258976,TRAIL,1415.6543870134083
TRYRUB_TOM,2020-12-29 13:00:00,2021-01-04 08:00:00,10.025,10.011,SHORT,0.0013965087281796631,TRAIL,1413.3634958251469
GLDRUB_TOM,2020-12-29 16:00:00,2020-12-30 13:00:00,4471.0,4521.0,SHORT,-0.011183180496533215,SL,1417.082731407559
T,2020-12-29 17:00:00,2021-01-04 07:00:00,2370.4902169004326,2419.100114402373,SHORT,-0.02050626370671166,SL,1414.9910653065494
CHMF,2020-12-29 17:00:00,2021-01-04 11:00:00,1336.9760152541637,1356.3867142417603,LONG,0.014518359915309715,TRAIL,1418.2817133640415
TATN,2020-12-29 18:00:00,2020-12-30 08:00:00,509.79776730314256,514.805847521282,SHORT,-0.009823660555895378,SL,1416.005959328607
LKOH,2020-12-30 07:00:00,2020-12-30 13:00:00,5153.5,5200.166202032662,SHORT,-0.00905524440334959,SL,1417.082731407559
MOEX,2020-12-30 07:00:00,2021-01-04 08:00:00,159.03368912786533,160.65,LONG,0.010163323764910838,TRAIL,1413.3634958251469
NVTK,2020-12-30 07:00:00,2020-12-30 09:00:00,1234.6777465909404,1247.6,LONG,0.010466094043355896,TRAIL,1416.3859949189125
SBER,2020-12-30 08:00:00,2021-01-04 10:00:00,272.4299811167721,275.5007257618087,LONG,0.011271683947738408,TRAIL,1417.17069879279
GMKN,2020-12-30 08:00:00,2020-12-30 15:00:00,234.73528092609504,237.10220978427154,LONG,0.010083396278728575,TRAIL,1412.6352310954126
PLZL,2020-12-30 10:00:00,2020-12-30 17:00:00,1526.3912697566025,1522.2,SHORT,0.002745868532955355,SL,1413.7781465495248
SNGS,2020-12-30 13:00:00,2021-01-05 18:00:00,36.07165079026411,36.603978198066336,SHORT,-0.014757500589518498,SL,1414.512141863873
TATN,2020-12-30 13:00:00,2020-12-30 17:00:00,515.4279604912235,511.8,SHORT,0.007038734351481294,SL,1413.7781465495248
MGNT,2020-12-30 16:00:00,2021-01-04 08:00:00,5665.142309256522,5763.152374055132,LONG,0.017300547708831104,TRAIL,1413.3634958251469
GLDRUB_TOM,2021-01-04 10:00:00,2021-01-04 15:00:00,4548.5,4596.5,SHORT,-0.010552929537210069,SL,1417.309507908393
LKOH,2021-01-04 11:00:00,2021-01-05 08:00:00,5243.456599463054,5199.847625944868,SHORT,0.008316836935896741,TRAIL,1412.7987434632216
GMKN,2021-01-04 13:00:00,2021-01-04 14:00:00,242.7655419622366,245.5497543912022,SHORT,-0.011468729896595932,SL,1418.8567622016017
NLMK,2021-01-04 14:00:00,2021-01-06 07:00:00,215.99656806585077,216.46,SHORT,-0.002145552303441947,SMART_CUT,1408.2373587825396
NVTK,2021-01-04 16:00:00,2021-01-05 17:00:00,1258.4070490426288,1282.0,LONG,0.01874826668788943,TRAIL,1413.2571617192746
ALRS,2021-01-04 17:00:00,2021-01-05 07:00:00,99.18815100805419,98.31611466237817,LONG,-0.008791739102034598,SL,1416.0614009674605
MOEX,2021-01-04 17:00:00,2021-01-05 07:00:00,159.17963367824146,157.4915954508686,LONG,-0.010604611836115803,SL,1416.0614009674605
MGNT,2021-01-05 07:00:00,2021-01-05 10:00:00,5746.334670293549,5701.507099110203,LONG,-0.007801072119082782,SL,1413.5121526196324
GAZP,2021-01-05 07:00:00,2021-01-05 11:00:00,213.66386610396845,213.73,SHORT,-0.00030952307115590666,SMART_CUT,1412.0080133289403
SNGSP,2021-01-05 08:00:00,2021-01-06 07:00:00,41.92881271112255,42.15166028844139,LONG,0.005314903115768947,TRAIL,1408.2373587825396
ALRS,2021-01-05 09:00:00,2021-01-06 08:00:00,99.73763544944671,100.70311969640302,LONG,0.009680239987699285,TRAIL,1407.4363432959087
TATN,2021-01-05 09:00:00,2021-01-05 16:00:00,513.3449697539454,520.2365950512003,LONG,0.013424939764303472,TRAIL,1411.7288120084772
GAZP,2021-01-05 13:00:00,2021-01-06 08:00:00,212.88979795589282,215.5,LONG,0.012260813196168155,TRAIL,1407.4363432959087
MGNT,2021-01-05 15:00:00,2021-01-06 06:00:00,5737.0067098023255,5560.0,LONG,-0.030853495342769866,SL,1413.0613164510776
LKOH,2021-01-05 17:00:00,2021-01-08 06:00:00,5337.971715269222,5450.0,SHORT,-0.02098705101983252,SL,1405.5223000708183
TATN,2021-01-05 19:00:00,2021-01-06 07:00:00,523.3018817448008,530.0610389622896,SHORT,-0.012916363294839129,SL,1408.2373587825396
NVTK,2021-01-05 20:00:00,2021-01-08 06:00:00,1288.9701460522224,1314.2,SHORT,-0.019573652675393672,SL,1405.5223000708183
ROSN,2021-01-06 07:00:00,2021-01-08 06:00:00,449.72845599542774,465.1,SHORT,-0.034179611718251075,SL,1405.5223000708183
MGNT,2021-01-06 08:00:00,2021-01-06 13:00:00,5599.5441525770675,5516.192887408034,LONG,-0.014885366183008465,SL,1408.9021466997524
SNGSP,2021-01-06 09:00:00,2021-01-06 14:00:00,41.93474723429707,41.67821445389237,LONG,-0.006117427606547905,SL,1407.5988570529453
PLZL,2021-01-06 12:00:00,2021-01-06 15:00:00,1593.8609880082588,1574.704205635376,LONG,-0.012019104876154721,SL,1405.4928360845513
CNYRUB_TOM,2021-01-06 12:00:00,2021-01-08 09:00:00,11.415619277094839,11.53239182159763,LONG,0.010229190521191589,TRAIL,1401.9369130402288
GLDRUB_TOM,2021-01-06 12:00:00,2021-01-08 07:00:00,4601.5,4541.0,LONG,-0.013147886558730849,SL,1399.0107765914718
SBER,2021-01-06 14:00:00,2021-01-06 16:00:00,271.7253950677383,274.2,LONG,0.00910700647484491,SL,1403.6537925529265
SNGSP,2021-01-06 16:00:00,2021-01-08 10:00:00,41.92834168933468,42.255,LONG,0.007790871222279107,TRAIL,1402.586555741006
PLZL,2021-01-06 18:00:00,2021-01-06 20:00:00,1563.944480105618,1583.6,LONG,0.012567914107190428,SL,1404.322757127496
GMKN,2021-01-06 18:00:00,2021-01-08 08:00:00,250.19114643003357,260.9530348421183,LONG,0.043014665249532825,TRAIL,1396.9601500323108
ALRS,2021-01-06 20:00:00,2021-01-08 08:00:00,100.86503760200607,101.8,LONG,0.009269439839829426,TRAIL,1396.9601500323108
T,2021-01-08 08:00:00,2021-01-08 10:00:00,2626.852381460384,2806.8853222205953,LONG,0.0685356139655335,TRAIL,1402.586555741006
GLDRUB_TOM,2021-01-08 10:00:00,2021-01-08 13:00:00,4519.5,4468.78881009884,LONG,-0.011220531010324093,SL,1407.6293057130563
GMKN,2021-01-08 11:00:00,2021-01-11 08:00:00,263.0856800007086,268.2268420707985,SHORT,-0.019541778442962333,SL,1402.8104675148675
MGNT,2021-01-08 11:00:00,2021-01-11 11:00:00,5462.205028601557,5521.030510899075,LONG,0.01076954855950882,TRAIL,1399.9719492478675
GAZP,2021-01-08 13:00:00,2021-01-11 08:00:00,224.08634479616504,227.89318619275073,SHORT,-0.016988279228029275,SL,1402.8104675148675
SNGSP,2021-01-08 13:00:00,2021-01-08 16:00:00,42.45782362392679,42.08484422306536,LONG,-0.00878470371362234,SL,1404.8463823006923
NLMK,2021-01-08 14:00:00,2021-01-08 15:00:00,222.51572512311589,226.14395666576792,SHORT,-0.01630550623172616,SL,1405.9641978814707
GLDRUB_TOM,2021-01-08 15:00:00,2021-01-12 15:00:00,4432.302896176716,4370.122151929817,LONG,-0.01402899253580701,SL,1401.8714186023426
LKOH,2021-01-08 19:00:00,2021-01-11 08:00:00,5531.627886931709,5510.0,SHORT,0.0039098593350439395,TRAIL,1402.8104675148675
HKDRUB_TOM,2021-01-11 07:00:00,2021-01-11 11:00:00,10.0699,9.7699,SHORT,0.029791755628159236,TRAIL,1399.9719492478675
SNGS,2021-01-11 08:00:00,2021-01-11 15:00:00,37.73602610361416,37.485,SHORT,0.006652160535529113,TRAIL,1401.7615643378813
